FIT Profiler Report
Profile stats for: [LightningModule]PointTransformerLightningModule.configure_callbacks
         7 function calls in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        5    0.000    0.000    0.000    0.000 trainer.py:1120(strategy)
        5    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
        5    0.000    0.000    0.000    0.000 strategy.py:360(lightning_module)
        5    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        5    0.000    0.000    0.000    0.000 callback.py:76(on_train_batch_start)



Profile stats for: [Callback]ModelCheckpoint{'monitor': 'val_accuracy', 'mode': 'max', 'every_n_train_steps': 0, 'every_n_epochs': 1, 'train_time_interval': None}.on_train_batch_start
         50 function calls in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        5    0.000    0.000    0.000    0.000 contextlib.py:141(__exit__)
        5    0.000    0.000    0.000    0.000 {built-in method builtins.next}
        5    0.000    0.000    0.000    0.000 profiler.py:55(profile)
        5    0.000    0.000    0.000    0.000 advanced.py:79(stop)
        5    0.000    0.000    0.000    0.000 trainer.py:1173(lightning_module)
        5    0.000    0.000    0.000    0.000 trainer.py:1120(strategy)
        5    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
        5    0.000    0.000    0.000    0.000 strategy.py:360(lightning_module)
        5    0.000    0.000    0.000    0.000 callback.py:76(on_train_batch_start)
        5    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}



Profile stats for: [Callback]ModelCheckpoint{'monitor': 'val_precision', 'mode': 'max', 'every_n_train_steps': 0, 'every_n_epochs': 1, 'train_time_interval': None}.on_train_batch_start
         50 function calls in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        5    0.000    0.000    0.000    0.000 contextlib.py:141(__exit__)
        5    0.000    0.000    0.000    0.000 {built-in method builtins.next}
        5    0.000    0.000    0.000    0.000 profiler.py:55(profile)
        5    0.000    0.000    0.000    0.000 trainer.py:1173(lightning_module)
        5    0.000    0.000    0.000    0.000 advanced.py:79(stop)
        5    0.000    0.000    0.000    0.000 trainer.py:1120(strategy)
        5    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
        5    0.000    0.000    0.000    0.000 strategy.py:360(lightning_module)
        5    0.000    0.000    0.000    0.000 callback.py:76(on_train_batch_start)
        5    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}



Profile stats for: [Callback]ModelCheckpoint{'monitor': 'val_recall', 'mode': 'max', 'every_n_train_steps': 0, 'every_n_epochs': 1, 'train_time_interval': None}.on_train_batch_start
         50 function calls in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        5    0.000    0.000    0.000    0.000 contextlib.py:141(__exit__)
        5    0.000    0.000    0.000    0.000 {built-in method builtins.next}
        5    0.000    0.000    0.000    0.000 profiler.py:55(profile)
        5    0.000    0.000    0.000    0.000 advanced.py:79(stop)
        5    0.000    0.000    0.000    0.000 trainer.py:1173(lightning_module)
        5    0.000    0.000    0.000    0.000 trainer.py:1120(strategy)
        5    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
        5    0.000    0.000    0.000    0.000 strategy.py:360(lightning_module)
        5    0.000    0.000    0.000    0.000 callback.py:76(on_train_batch_start)
        5    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}



Profile stats for: [LightningModule]PointTransformerLightningModule.on_train_batch_start
         35 function calls in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        5    0.000    0.000    0.000    0.000 contextlib.py:141(__exit__)
        5    0.000    0.000    0.000    0.000 {built-in method builtins.next}
        5    0.000    0.000    0.000    0.000 profiler.py:55(profile)
        5    0.000    0.000    0.000    0.000 advanced.py:79(stop)
        5    0.000    0.000    0.000    0.000 hooks.py:68(on_train_batch_start)
        5    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
        5    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}



Profile stats for: [Strategy]SingleDeviceStrategy.on_train_batch_start
         35 function calls in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        5    0.000    0.000    0.000    0.000 contextlib.py:141(__exit__)
        5    0.000    0.000    0.000    0.000 {built-in method builtins.next}
        5    0.000    0.000    0.000    0.000 profiler.py:55(profile)
        5    0.000    0.000    0.000    0.000 advanced.py:79(stop)
        5    0.000    0.000    0.000    0.000 strategy.py:577(on_train_batch_start)
        5    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
        5    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}



Profile stats for: run_training_batch
         315 function calls (305 primitive calls) in 3.060 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        5    0.000    0.000    3.060    0.612 automatic.py:161(run)
        5    0.000    0.000    3.059    0.612 automatic.py:243(_optimizer_step)
        5    0.000    0.000    3.059    0.612 call.py:145(_call_lightning_module_hook)
        5    0.000    0.000    3.059    0.612 contextlib.py:132(__enter__)
        5    0.000    0.000    3.059    0.612 {built-in method builtins.next}
        5    0.000    0.000    3.059    0.612 profiler.py:55(profile)
        5    0.000    0.000    3.059    0.612 advanced.py:73(start)
        5    3.059    0.612    3.059    0.612 {method 'enable' of '_lsprof.Profiler' objects}
        5    0.000    0.000    0.000    0.000 automatic.py:197(_make_closure)
        5    0.000    0.000    0.000    0.000 module.py:1935(__setattr__)
       10    0.000    0.000    0.000    0.000 fit_loop.py:427(_should_accumulate)
        5    0.000    0.000    0.000    0.000 automatic.py:115(__init__)
       10    0.000    0.000    0.000    0.000 training_epoch_loop.py:336(_should_accumulate)
    25/15    0.000    0.000    0.000    0.000 {built-in method builtins.isinstance}
        5    0.000    0.000    0.000    0.000 automatic.py:228(_make_backward_fn)
        5    0.000    0.000    0.000    0.000 closure.py:41(__init__)
        5    0.000    0.000    0.000    0.000 parameter.py:10(__instancecheck__)
        5    0.000    0.000    0.000    0.000 trainer.py:1178(optimizers)
        5    0.000    0.000    0.000    0.000 automatic.py:209(_make_zero_grad_fn)
        5    0.000    0.000    0.000    0.000 contextlib.py:299(helper)
       10    0.000    0.000    0.000    0.000 training_epoch_loop.py:331(_num_ready_batches_reached)
        5    0.000    0.000    0.000    0.000 __init__.py:1467(debug)
        5    0.000    0.000    0.000    0.000 progress.py:142(increment_ready)
        5    0.000    0.000    0.000    0.000 contextlib.py:104(__init__)
       10    0.000    0.000    0.000    0.000 trainer.py:1173(lightning_module)
        5    0.000    0.000    0.000    0.000 automatic.py:205(_make_step_fn)
        5    0.000    0.000    0.000    0.000 strategy.py:101(optimizers)
       10    0.000    0.000    0.000    0.000 {built-in method builtins.getattr}
       10    0.000    0.000    0.000    0.000 trainer.py:1518(num_training_batches)
        5    0.000    0.000    0.000    0.000 trainer.py:1462(current_epoch)
        5    0.000    0.000    0.000    0.000 parameter.py:216(__instancecheck__)
       10    0.000    0.000    0.000    0.000 training_epoch_loop.py:327(_accumulated_batches_reached)
        5    0.000    0.000    0.000    0.000 __init__.py:1734(isEnabledFor)
       35    0.000    0.000    0.000    0.000 trainer.py:1120(strategy)
        5    0.000    0.000    0.000    0.000 module.py:293(automatic_optimization)
       15    0.000    0.000    0.000    0.000 strategy.py:468(handles_gradient_accumulation)
       15    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
       10    0.000    0.000    0.000    0.000 {function _ParameterMeta.__instancecheck__ at 0x74d91fb093a0}
       10    0.000    0.000    0.000    0.000 strategy.py:360(lightning_module)
        5    0.000    0.000    0.000    0.000 {built-in method builtins.callable}



Profile stats for: [LightningModule]PointTransformerLightningModule.optimizer_step
         495 function calls (485 primitive calls) in 3.043 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        5    0.000    0.000    3.043    0.609 module.py:1275(optimizer_step)
        5    0.000    0.000    3.043    0.609 optimizer.py:84(step)
        5    0.000    0.000    3.042    0.608 strategy.py:219(optimizer_step)
        5    0.000    0.000    3.042    0.608 amp.py:65(optimizer_step)
        5    0.000    0.000    3.042    0.608 precision.py:112(optimizer_step)
        5    0.000    0.000    3.042    0.608 lr_scheduler.py:133(wrapper)
        5    0.000    0.000    3.042    0.608 optimizer.py:467(wrapper)
        5    0.000    0.000    3.041    0.608 optimizer.py:72(_use_grad)
        5    0.000    0.000    3.041    0.608 adam.py:189(step)
        5    0.000    0.000    3.040    0.608 precision.py:95(_wrap_closure)
        5    0.000    0.000    3.040    0.608 automatic.py:142(__call__)
        5    0.000    0.000    3.040    0.608 _contextlib.py:113(decorate_context)
        5    0.000    0.000    3.040    0.608 automatic.py:126(closure)
        5    0.000    0.000    3.040    0.608 automatic.py:305(_training_step)
        5    0.000    0.000    3.040    0.608 call.py:302(_call_strategy_hook)
        5    0.000    0.000    3.040    0.608 contextlib.py:132(__enter__)
        5    0.000    0.000    3.040    0.608 {built-in method builtins.next}
        5    0.000    0.000    3.040    0.608 profiler.py:55(profile)
        5    0.000    0.000    3.040    0.608 advanced.py:73(start)
        5    3.040    0.608    3.040    0.608 {method 'enable' of '_lsprof.Profiler' objects}
        5    0.000    0.000    0.001    0.000 optimizer.py:414(_cuda_graph_capture_health_check)
        5    0.000    0.000    0.001    0.000 profiler.py:732(__enter__)
        5    0.000    0.000    0.001    0.000 _ops.py:1105(__call__)
        5    0.001    0.000    0.001    0.000 {built-in method torch._ops.profiler._record_function_enter_new}
        5    0.000    0.000    0.000    0.000 __init__.py:116(is_available)
        5    0.000    0.000    0.000    0.000 __init__.py:112(_nvml_based_avail)
        5    0.000    0.000    0.000    0.000 <frozen os>:773(getenv)
        5    0.000    0.000    0.000    0.000 <frozen _collections_abc>:771(get)
        5    0.000    0.000    0.000    0.000 graphs.py:25(is_current_stream_capturing)
        5    0.000    0.000    0.000    0.000 <frozen os>:674(__getitem__)
        5    0.000    0.000    0.000    0.000 {built-in method torch._C._cuda_isCurrentStreamCapturing}
        5    0.000    0.000    0.000    0.000 _utils.py:867(is_compiling)
        5    0.000    0.000    0.000    0.000 profiler.py:721(__init__)
        5    0.000    0.000    0.000    0.000 grad_mode.py:184(__init__)
        5    0.000    0.000    0.000    0.000 module.py:1935(__setattr__)
        5    0.000    0.000    0.000    0.000 <frozen os>:756(encode)
       10    0.000    0.000    0.000    0.000 _contextlib.py:154(__new__)
        5    0.000    0.000    0.000    0.000 <frozen os>:760(decode)
    35/25    0.000    0.000    0.000    0.000 {built-in method builtins.isinstance}
        5    0.000    0.000    0.000    0.000 contextlib.py:299(helper)
       15    0.000    0.000    0.000    0.000 {built-in method torch._C._set_grad_enabled}
        5    0.000    0.000    0.000    0.000 __init__.py:292(is_compiling)
        5    0.000    0.000    0.000    0.000 contextlib.py:104(__init__)
       10    0.000    0.000    0.000    0.000 grad_mode.py:135(__enter__)
        5    0.000    0.000    0.000    0.000 typing.py:373(inner)
       10    0.000    0.000    0.000    0.000 __init__.py:107(_is_compiled)
        5    0.000    0.000    0.000    0.000 parameter.py:10(__instancecheck__)
       20    0.000    0.000    0.000    0.000 {built-in method torch.is_grad_enabled}
        5    0.000    0.000    0.000    0.000 __init__.py:896(device_count)
        5    0.000    0.000    0.000    0.000 {method 'decode' of 'bytes' objects}
        5    0.000    0.000    0.000    0.000 _contextlib.py:146(clone)
        5    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
        5    0.000    0.000    0.000    0.000 __init__.py:38(is_built)
        5    0.000    0.000    0.000    0.000 __init__.py:1467(debug)
        5    0.000    0.000    0.000    0.000 trainer.py:1173(lightning_module)
       10    0.000    0.000    0.000    0.000 {built-in method __new__ of type object at 0x74db72c7da20}
       10    0.000    0.000    0.000    0.000 {built-in method builtins.hasattr}
        5    0.000    0.000    0.000    0.000 strategy.py:93(precision_plugin)
        5    0.000    0.000    0.000    0.000 parameter.py:216(__instancecheck__)
       15    0.000    0.000    0.000    0.000 {built-in method builtins.getattr}
